supplier	[http://ruo.mbl.co.jp/bio/dtl/A/index.html?pcd=D311-3](MBL)

.	KrMab-3
category	IDH
antigen	ヒトIDH2
name	KrMab-3
animal	mouse
isotype	IgG1 kappa
description	IDH1を特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/25324168](article)
contact	kato_tohoku
supplier	[http://ruo.mbl.co.jp/bio/dtl/A/index.html?pcd=D330-3](MBL)|[https://www.cellsignal.com/](CST)

.	MsMab-1
category	IDH
antigen	変異型IDH1/2
name	MsMab-1
animal	mouse
isotype	IgG1 kappa
description	IDH1を特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=MsMab-1](article)
contact	kato_tohoku
supplier	

.	MsMab-2
category	IDH
antigen	変異型IDH1/2
name	MsMab-2
animal	rat
isotype	IgG2a kappa
description	IDH1を特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=MsMab-2](article)
contact	kato_tohoku
supplier	[http://ruo.mbl.co.jp/bio/dtl/A/index.html?pcd=D332-3](MBL)
